,primaryMedia,primaryMaker,Title,Date,Classifications,Object number
4,,Honoré Daumier,"Paris grippé. (Paris hit by the flu.), plate 480 from the series Actualitiés",1858,Print,2002.3.281
5,,Honoré Daumier,"Comment,... c'est -t'y Dieu possible! ..... on aura bientôt l 'bœuf pour pas grand-chose et l'veau pardessus l'marché!.....(Oh,… God, is it possible! .... soon we are going to have cheap beef and the veal will be at market price!.....), plate 471 from the series Actualitiés",1857,Print,2002.3.282
6,,Honoré Daumier,"Ah! madame.... vous venez de nous jouer Marivaux comme jamais on ne l'avait joué... (Ah! Madame,..... you have played Marivaux as it has never been played...), plate 10 from the series Les Comédiens de Société",1858,Print,2002.3.283
7,,Honoré Daumier,"Dites-donc....., quelle chance que nous ne soyons pas savants....... (Say....., what luck that we are not scientists....... ), plate 8 from the series La Société d'Acclimatation",1858,Print,2002.3.284
8,,Honoré Daumier,"Article 27 du réglement (Article 27 of the house rules), plate 2 from the series Les Portiers de Paris",1858,Print,2002.3.285
9,,Honoré Daumier,"Si vous n'êtes pas noble, c'est inutile que je vous montre cet appartement je ne loue qu'à des personnes titrées. (If you are not of nobility, it's of no use that I show you the apartment. I only rent out to noble people.), plate 4 from the series Les Portiers de Paris",1858,Print,2002.3.286
10,,Honoré Daumier,"Les fourchettes Chinoises (Chinese Forks), plate 7 from the series En Chine",1858,Print,2002.3.287
11,,Honoré Daumier,"Patrouille chinoise, guerriers ayant pris trop à la lettre la consigne qu'on leur a donnée d'éclairer la marche de l'ennemi… (A patrol of Chinese soldiers having taken too literally their orders to cast light on the path of their enemy...... ), plate 8 from the series En Chine",1859,Print,2002.3.288
12,,Honoré Daumier,"Fonctionnaires chinois veillant au salut de l'empire!... (Chinese civil servants overseeing the welfare of the empire!... ), plate 123 from the series Actualitiés",1859,Print,2002.3.289
13,,Honoré Daumier,"Le peintre qui a eu un tableau refusé. (The artist whose painting has been rejected by the jury.), plate 8 from the series Exposition de 1859",1859,Print,2002.3.290
14,,Honoré Daumier,"Cristi..... v'là-t-y un bœuf qui est bien fait!....... (My... there's an attractive bull!... ), plate 10 from the series Exposition de 1859",1859,Print,2002.3.291
15,,Honoré Daumier,"Un rôle désagréable à jouer en ce moment sur un théâtre, et particulièrement en Piémont… (An unfortunate role to play in the theater at this moment, especially in Piedmont... ), plate 54 from the series Actualitiés",1859,Print,2002.3.292
16,,Honoré Daumier,"Tiens, Adélaïde...., j'ai voulu te faire une surprise...... (Look, Adélaïde......, I wanted to surprise you......), plate 99 from the series Actualitiés",1859,Print,2002.3.293
17,,Honoré Daumier,"Ils appellent ça un grain!… (They call this a squall!...... ), plate 7 from the series Aux Bains de Mer",1859,Print,2002.3.294
18,,Honoré Daumier,"Une position difficile. (A difficult position.), plate 52 from the series Les Bons Bourgeois",1859,Print,2002.3.295
19,,Honoré Daumier,"Ah! Théophile..., j'en apprends de belles sur ton compte.... (Ah, Théophile, what ghastly things I am reading about you...), plate 1 from the series Ces Bons Parisiens",1860,Print,2002.3.296
20,,Honoré Daumier,Le Dimanche au Jardin des Plantes. (A Sunday in the botanical gardens.),1862,Print,2002.3.297
21,,Honoré Daumier,Le nouveau Paris (The new Paris),1862,Print,2002.3.298
22,,Honoré Daumier,Nadar élevant la photographie à la hauteur de l'art. (Nadar elevating Photography to the height of Art.),1862,Print,2002.3.299
23,,Honoré Daumier,A. Carrier-Belleuse,1863,Print,2002.3.300
24,,Honoré Daumier,"Monsieur, ils ne sont que cinq… (Sir, there are only five people…), plate 1 from the series Croquis Pris Au Théatre par Daumier",1864,Print,2002.3.301
25,,Honoré Daumier,"En chemin de fer (On the train), plate 2 from the series Les Moments Difficiles de la Vie",1864,Print,2002.3.302
26,,Honoré Daumier,"Ah! mon cher monsieur, vous m'avez fait passer une soirée bien agréable… (Ah! my dear sir, you have made my evening a very pleasant one...), plate 1 from the series Croquis Dramatiques par Daumier",1864,Print,2002.3.303
27,,Honoré Daumier,"Un philosophe (A philosopher), plate 2 from the series Types et Physionomies par Daumier",1864,Print,2002.3.304
28,,Honoré Daumier,"Les trains de plaisir (Pleasure trains), plate 1 from the series Croquis par H.Daumier",1864,Print,2002.3.305
29,,Honoré Daumier,"Seul moyen de faire avec sécurité un voyage d'agrément. (The only safe way to take a pleasure trip.), plate 6 from the series En Chemin de Fer",1864,Print,2002.3.306
30,,Honoré Daumier,"Où allez-vous donc? Le lièvre n'est pas par là! (But where are you going? The hare is not in that direction!), plate 5 from the series Croquis de Chasse par Daumier",1864,Print,2002.3.307
31,,Honoré Daumier,"Voyons ... il est déjà trois heures et demi et pas encore levé!... (I don't believe it… it's already three thirty and he's still in bed!...), from the series Croquis de Chasse, par H. Daumier",1864,Print,2002.3.308
32,,Honoré Daumier,"Voyons, voyons... pas tant d'empressement (Come on, come on… not so eagerly...), from the series Croquis Parisiens, par H. Daumier",1865,Print,2002.3.309
33,,Honoré Daumier,"Un jour de verglas (An icy day), from the series Paris L'Hiver, par H. Daumier",1865,Print,2002.3.310
34,,Honoré Daumier,Four plates from the series La Fête du Village Voisin (Festivities in the Neighbor Village),1865,Print,2002.3.311
35,,Honoré Daumier,"Le garde du commerce (The guard of commerce), plate 4 from the series Croquis Parisiens par Daumier",1865,Print,2002.3.312
36,,Honoré Daumier,"Nouvelle charcuterie Parisienne (New Parisian butcher shop), plate 1 from the series Croquis du Jour par Daumier",1865,Print,2002.3.313
37,,Honoré Daumier,"Cette année encore des Vénus.... (Still more Venuses this year….), plate 2 from the series Croquis Pris au Salon par Daumier",1865,Print,2002.3.314
38,,Honoré Daumier,"Je voudrais bien savoir quel est le farceur qui a dit le premier que l'homme était le roi de la création. (I would like to know who is the joker who first said that man was the crowning glory of creation.), plate 3 from the series Croquis D'Été",1865,Print,2002.3.315
39,,Honoré Daumier,"Une plaisanterie dont ne se lasse jamais...celui qui la fait. (A joke that never tires...the one doing it. ), plate 4 from the series Croquis D'Été",1865,Print,2002.3.316
40,,Honoré Daumier,"La recherche de la maison de campagne (The search for a house in the country), plate 1 from the series Parisienneries",1866,Print,2002.3.317
41,,Honoré Daumier,"Décidément je lui ressemble! (Definitely, I resemble him!), plate 29 from the series Actualitiés",1866,Print,2002.3.318
42,,Honoré Daumier,"Commençant à s'intéresser à la lecture des journaux. (Beginning to take an interest in reading the newspapers.), plate 137 from the series Actualitiés",1866,Print,2002.3.319
43,,Honoré Daumier,"En chemin de fer (On the Train), plate 141 from the series Actualitiés",1866,Print,2002.3.320
44,,Honoré Daumier,"Voici, un monsieur qui vient pêcher tous les jours ici, depuis le matin jusqu’au soir … (Here is a gentleman who comes to fish here every day from morning till evening.), plate 197 from the series Actualitiés",1866,Print,2002.3.321
45,,Honoré Daumier,"Galilée très-surpris du nouvel aspect qu'offre la surface de la terre. (Galileo, amazed at the new aspect of the earth's surface.), plate 25 from the series Actualitiés",1867,Print,2002.3.322
46,,Honoré Daumier,"Vous trouvez le printemps trop froid cette année, vous le trouverez peut être trop chaud l'année prochaine. (You find spring too cold this year... next year you will perhaps find it too hot.), plate 47 from the series Actualitiés",1867,Print,2002.3.323
47,,Honoré Daumier,"En ballon captif. (The captive balloon), plate 240 from the series Actualitiés",1867,Print,2002.3.324
48,,Honoré Daumier,"Le Charivari, plate 251 from the series Actualitiés",1867,Print,2002.3.325
49,,Honoré Daumier,"L'Arbre de Noël des Grands Enfants. (A Christmas tree for big children.), plate 280 from the series Actualitiés",1867,Print,2002.3.326
0,,Honoré Daumier,"Réception académique. (Academic reception), plate 97 from the series Actualitiés",1868,Print,2002.3.327
1,,Honoré Daumier,"Partira! partira pas! (He'll leave! He will not leave!), plate 120 from the series Actualitiés",1868,Print,2002.3.328
2,,Honoré Daumier,"Un hercule qui enfonce ceux de la fête de St.Cloud. (A Hercules who even beats those at the Fair of St. Cloud.), plate 188 from the series Actualitiés",1868,Print,2002.3.329
3,,Honoré Daumier,"L'histoire revue et corrigée par l'opérette (History revised and corrected by the operetta), plate 257 from the series Actualitiés",1869,Print,2002.3.330
4,,Honoré Daumier,"Recevant ses sujets (receiving his subjects), plate 84 from the series Actualitiés",1869,Print,2002.3.331
5,,Honoré Daumier,"L'écartèlement rétabli (The quartering reinstated), plate 98 from the series Actualitiés",1869,Print,2002.3.332
6,,Honoré Daumier,"Comme ça la redresse une épine dorsale de candidat. (Amazing how fast a backbone of a candidate straightens up again!), plate 135 from the series Actualitiés",1869,Print,2002.3.333
7,,Honoré Daumier,"Le vrai feu d'artifice est d'être libéral. (The true fireworks is to be liberal.), plate 182 from the series Actualitiés",1869,Print,2002.3.334
8,,Honoré Daumier,"Dites-moi, l'ami, est-ce qu'il ne resterait pas un peu de l'or du dôme pour dorer mon nez d'argent? (Tell me, friend, won't there be a little gold of the Dome left in order to gild my nose with it?), plate 195 from the series Actualitiés",1869,Print,2002.3.335
9,,Honoré Daumier,"Lanterne magique!!!.. (The Magic Lantern!!!..), plate 258 from the series Actualitiés",1869,Print,2002.3.336
10,,Honoré Daumier,"Attendez donc au moins que j'aie eu le temps de prendre mon aplomb. (Wait until I have had time to get my balance.), plate 261 from the series Actualitiés",1869,Print,2002.3.337
11,,Honoré Daumier,"Régime parlementaire. (Parliamentary rule.), plate 10 from the series Actualitiés",1870,Print,2002.3.338
12,,Honoré Daumier,"Ça prendra t'-il! (That will do the job!), plate 91 from the series Actualitiés",1870,Print,2002.3.339
13,,Honoré Daumier,"Ma chère France, tâchez donc de grâce de ne pas toujours être ainsi prise de panique, à la veille de toutes vos couches. (My dear France, I urge you not to panic every time before your delivery.), plate 118 from the series Actualitiés",1870,Print,2002.3.340
14,,Honoré Daumier,"Ce qu'on appelle une session bien remplie. (That's what you call a loaded session.), plate 117 from the series Actualités",1870,Print,2002.3.341
15,,Honoré Daumier,"Projet de costume pour désarmer les ennemis de la statue de Voltaire. (A costume project to disarm the enemies of the statue of Voltaire.), plate 181 from the series Actualités",1870,Print,2002.3.342
16,,Honoré Daumier,"Leur Manè, Thecel, Pharès. (Their Mane, Tekel, Eupharson.), plate 289 from the series Actualités",1871,Print,2002.3.343
17,,Honoré Daumier,"Pauvre France!.... le tronc est foudroyé, mais les racines tiennent bon! (Poor France!... the trunk was struck by lightening, but the roots hold fast!), plate 299 from the series Actualités",1871,Print,2002.3.344
18,,Honoré Daumier,"Ceci a tué cela. (This killed that.), plate 306 from the series Actualités",1871,Print,2002.3.345
19,,Honoré Daumier,"Successeur de Charlemagne. (Successor to Charlemagne.), plate 348 from the series Actualités",1871,Print,2002.3.346
20,,Honoré Daumier,"La Republique de Milo ou l'Idéal de la droite. (The Republic of Milo or the Ideal of the right.), plate 595 from the series Actualités",1871,Print,2002.3.347
21,,Honoré Daumier,Essai d'eau forte (A trial for an etching),1872,Print,2002.3.348
22,,Honoré Daumier,"Tous les coups portent, mon cher! (Each shot a hit, my dear!)",1834,Print,2002.3.349
23,,Honoré Daumier,"La mère Bridon va-t-en enfer… (Mother Bridon goes to hell...), plate 4 from the series L'Imagination",1833,Print,2002.3.350
24,,Honoré Daumier,"Surveillant la Commission de Surveillance. (Supervising the Supervisory Commission.), plate 209 from the series Actualités",1851,Print,2002.3.351
25,,Honoré Daumier,"Surveillant la Commission de Surveillance. (Supervising the Supervisory Commission.), plate 209 from the series Actualités",1851,Print,2002.3.352
26,,Honoré Daumier,"En Irlande. (In Ireland.), plate 49 from the series Actualités","March 17, 1866",Print,2002.3.353
27,,Honoré Daumier,"Les augures de la diplomatie n'osant ouvrir l'oiseau-Prussien pour savoir à quoi s'en tenir (The augures of diplomacy, don't dare to open the Prussian bird, for fear about what it may contain.), plate 179 from the series Actualités",1865,Print,2002.3.354
28,,Katherine Bowling,Sea #1,January 2002,Print,2002.4.1
29,,Katherine Bowling,Sea #2,January 2002,Print,2002.4.2
30,,Katherine Bowling,Sea #3,January 2002,Print,2002.4.3
31,,Katherine Bowling,Sea #4,January 2002,Print,2002.4.4
32,,Jack Cowin,Coulton Creek,2002,Print,2002.4.5
33,,Jack Cowin,Elk River,2002,Print,2002.4.6
34,,Jack Cowin,Western Slope,2002,Print,2002.4.7
35,,Jack Cowin,Eastern Slope,2002,Print,2002.4.8
36,,Terri Zupanc,Untitled (Brown Creek),1997,Print,2002.4.9
37,,Terri Zupanc,Untitled (Green Sea),1997,Print,2002.4.10
38,,Terri Zupanc,Untitled (Night Sea),1997,Print,2002.4.11
39,,Bryan Hunt,The Encounter,1985,Drawing,2002.5
40,,Morris Topchevsky,Untitled (Sketchbook),1st half of the 20th century,Book,2002.6.1
41,,Richard Tuttle,One Voice in Four Parts,1999,Print,2002.6.2
42,,Barbara Yoshida,Project to Save the Dollar,1995,Print,2002.6.3
43,,Santos Zingale,Blackhawk No. 1,ca. 1940–50,Print,2002.6.4
